nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
0.993026, 3.0093
0.986053, 3.0186
0.979079, 3.02789
0.972105, 3.03719
0.965132, 3.04649
0.958158, 3.05579
0.951184, 3.06509
0.944211, 3.07439
0.937237, 3.08368
0.930263, 3.09298
0.92329, 3.10228
0.916316, 3.11158
0.909342, 3.12088
0.902369, 3.13018
0.895395, 3.13947
0.888421, 3.14877
0.881448, 3.15807
0.874474, 3.16737
0.8675, 3.17667
0.860527, 3.18596
0.853553, 3.19526
0.846579, 3.20456
0.839606, 3.21386
0.832632, 3.22316
0.825658, 3.23246
0.818685, 3.24175
0.811711, 3.25105
0.804737, 3.26035
0.797764, 3.26965
0.79079, 3.27895
0.783816, 3.28824
0.776843, 3.29754
0.769869, 3.30684
0.762895, 3.31614
0.755922, 3.32544
0.748948, 3.33474
0.741974, 3.34403
0.735001, 3.35333
0.728027, 3.36263
0.721053, 3.37193
0.71408, 3.38123
0.707106, 3.39053
0.700132, 3.39982
0.693159, 3.40912
0.686185, 3.41842
0.679211, 3.42772
0.672238, 3.43702
0.665264, 3.44631
0.65829, 3.45561
0.651317, 3.46491
0.644343, 3.47421
0.637369, 3.48351
0.630396, 3.49281
0.623422, 3.5021
0.616448, 3.5114
0.609475, 3.5207
0.602501, 3.53
0.595527, 3.5393
0.588554, 3.5486
0.58158, 3.55789
0.574606, 3.56719
0.567633, 3.57649
0.560659, 3.58579
0.553685, 3.59509
0.546712, 3.60438
0.539738, 3.61368
0.532764, 3.62298
0.525791, 3.63228
0.518817, 3.64158
0.511843, 3.65088
0.50487, 3.66017
0.497896, 3.66947
0.490922, 3.67877
0.483949, 3.68807
0.476975, 3.69737
0.470001, 3.70666
0.463028, 3.71596
0.456054, 3.72526
0.44908, 3.73456
0.442107, 3.74386
0.435133, 3.75316
0.428159, 3.76245
0.421186, 3.77175
0.414212, 3.78105
0.407238, 3.79035
0.400265, 3.79965
0.393291, 3.80895
0.386317, 3.81824
0.379344, 3.82754
0.37237, 3.83684
0.365396, 3.84614
0.358423, 3.85544
0.351449, 3.86473
0.344475, 3.87403
0.337502, 3.88333
0.330528, 3.89263
0.323554, 3.90193
0.316581, 3.91123
0.309607, 3.92052
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
1, 3
0.963636, 3.04848
0.927273, 3.09697
0.890909, 3.14545
0.854545, 3.19394
0.818182, 3.24242
0.781818, 3.29091
0.745455, 3.33939
0.709091, 3.38788
0.672727, 3.43636
0.636364, 3.48485
0.6, 3.53333
0.563636, 3.58182
0.527273, 3.6303
0.490909, 3.67879
0.454545, 3.72727
0.418182, 3.77576
0.381818, 3.82424
0.345455, 3.87273
0.309091, 3.92121
0.272727, 3.9697
0.236364, 4.01818
0.2, 4.06667
0.163636, 4.11515
0.127273, 4.16364
0.0909091, 4.21212
0.0545455, 4.26061
0.0181818, 4.30909
-0.0181818, 4.35758
-0.0545455, 4.40606
-0.0909091, 4.45455
-0.127273, 4.50303
-0.163636, 4.55152
-0.2, 4.6
-0.313696, 4.72731
-0.447387, 4.83344
-0.597179, 4.91528
-0.758708, 4.97045
-0.927267, 4.99735
-1.09794, 4.99519
-1.26577, 4.96404
-1.42585, 4.90479
-1.57352, 4.81919
-1.70449, 4.70972
-1.81492, 4.57957
-1.90162, 4.43253
-1.96204, 4.27289
-1.99444, 4.1053
-1.99786, 3.93465
-1.97221, 3.76589
-1.91823, 3.60396
-1.8375, 3.45357
-1.73237, 3.31909
-1.6059, 3.20446
-1.46178, 3.113
-1.3042, 3.04739
-1.13776, 3.00953
-0.967305, 3.00053
-0.797804, 3.02066
-0.634193, 3.06931
-0.481241, 3.14508
-0.343402, 3.24576
-0.224695, 3.36841
-0.128576, 3.50947
-0.0578468, 3.66482
-0.0145678, 3.82993
